,device_type,pressure,sensor_type,timestamps
2949,smartphone,101.4646,pressure,1.528131412000051e+18
2950,smartphone,101.4635,pressure,1.528131412000051e+18
2951,smartphone,101.4646,pressure,1.5281314140000502e+18
2952,smartphone,101.4663,pressure,1.5281314140000502e+18
2953,smartphone,101.4669,pressure,1.5281314160000492e+18
2954,smartphone,101.4669,pressure,1.5281314160000492e+18
2955,smartphone,101.4669,pressure,1.5281314180000492e+18
2956,smartphone,101.4669,pressure,1.5281314190000492e+18
2957,smartphone,101.4669,pressure,1.5281314190000492e+18
2958,smartphone,101.4681,pressure,1.5281314210000468e+18
2959,smartphone,101.4681,pressure,1.5281314220000468e+18
2960,smartphone,101.4681,pressure,1.5281314220000468e+18
2961,smartphone,101.4683,pressure,1.528131424000046e+18
2962,smartphone,101.469,pressure,1.528131424000046e+18
2963,smartphone,101.4696,pressure,1.528131426000046e+18
2964,smartphone,101.4706,pressure,1.528131426000046e+18
2965,smartphone,101.4742,pressure,1.5281314280000448e+18
2966,smartphone,101.4752,pressure,1.5281314280000448e+18
2967,smartphone,101.4732,pressure,1.5281314300000438e+18
2968,smartphone,101.4682,pressure,1.5281314300000438e+18
2969,smartphone,101.4651,pressure,1.528131432000043e+18
2970,smartphone,101.4617,pressure,1.528131432000043e+18
2971,smartphone,101.4617,pressure,1.528131434000043e+18
2972,smartphone,101.4627,pressure,1.528131434000043e+18
2973,smartphone,101.4651,pressure,1.528131436000041e+18
2974,smartphone,101.4673,pressure,1.528131437000041e+18
2975,smartphone,101.4651,pressure,1.528131438000041e+18
2976,smartphone,101.4665,pressure,1.528131438000041e+18
2977,smartphone,101.4659,pressure,1.528131440000041e+18
2978,smartphone,101.4665,pressure,1.528131440000041e+18
2979,smartphone,101.4681,pressure,1.52813144200004e+18
2980,smartphone,101.4686,pressure,1.52813144200004e+18
2981,smartphone,101.4687,pressure,1.52813144400004e+18
2982,smartphone,101.4694,pressure,1.52813144500004e+18
2983,smartphone,101.4748,pressure,1.52813144500004e+18
2984,smartphone,101.4748,pressure,1.5281314470000392e+18
2985,smartphone,101.47200000000001,pressure,1.5281314470000392e+18
2986,smartphone,101.4716,pressure,1.5281314490000381e+18
2987,smartphone,101.4661,pressure,1.5281314490000381e+18
2988,smartphone,101.4661,pressure,1.5281314510000369e+18
2989,smartphone,101.4724,pressure,1.5281314520000369e+18
2990,smartphone,101.4749,pressure,1.5281314520000369e+18
2991,smartphone,101.4724,pressure,1.528131454000036e+18
2992,smartphone,101.4708,pressure,1.528131455000036e+18
2993,smartphone,101.4685,pressure,1.528131455000036e+18
2994,smartphone,101.4627,pressure,1.528131457000035e+18
2995,smartphone,101.4627,pressure,1.528131457000035e+18
2996,smartphone,101.4659,pressure,1.528131459000034e+18
2997,smartphone,101.4679,pressure,1.528131459000034e+18
2998,smartphone,101.4679,pressure,1.528131461000033e+18
2999,smartphone,101.4678,pressure,1.528131462000034e+18
3000,smartphone,101.4678,pressure,1.528131462000034e+18
3001,smartphone,101.4674,pressure,1.528131464000033e+18
3002,smartphone,101.4669,pressure,1.528131464000033e+18
3003,smartphone,101.4669,pressure,1.528131466000032e+18
3004,smartphone,101.4686,pressure,1.528131467000032e+18
3005,smartphone,101.4686,pressure,1.528131467000032e+18
3006,smartphone,101.4686,pressure,1.528131469000031e+18
3007,smartphone,101.4686,pressure,1.528131470000031e+18
3008,smartphone,101.4676,pressure,1.528131470000031e+18
3009,smartphone,101.4676,pressure,1.52813147200003e+18
3010,smartphone,101.4695,pressure,1.52813147200003e+18
3011,smartphone,101.4704,pressure,1.52813147400003e+18
3012,smartphone,101.4704,pressure,1.52813147400003e+18
3013,smartphone,101.4697,pressure,1.52813147400003e+18
3014,smartphone,101.4667,pressure,1.528131476000029e+18
3015,smartphone,101.4667,pressure,1.528131477000029e+18
3016,smartphone,101.4667,pressure,1.528131477000029e+18
3017,smartphone,101.4688,pressure,1.528131479000027e+18
3018,smartphone,101.4699,pressure,1.528131480000028e+18
3019,smartphone,101.471,pressure,1.528131480000028e+18
3020,smartphone,101.4713,pressure,1.528131482000027e+18
3021,smartphone,101.4713,pressure,1.528131483000027e+18
3022,smartphone,101.4712,pressure,1.528131483000027e+18
3023,smartphone,101.4697,pressure,1.528131485000026e+18
3024,smartphone,101.4697,pressure,1.528131485000026e+18
3025,smartphone,101.4697,pressure,1.528131487000025e+18
3026,smartphone,101.4697,pressure,1.528131487000025e+18
3027,smartphone,101.4707,pressure,1.528131489000025e+18
3028,smartphone,101.4707,pressure,1.528131489000025e+18
3029,smartphone,101.4726,pressure,1.528131491000024e+18
3030,smartphone,101.4726,pressure,1.528131491000024e+18
3031,smartphone,101.47200000000001,pressure,1.528131493000023e+18
3032,smartphone,101.47200000000001,pressure,1.528131493000023e+18
3033,smartphone,101.47200000000001,pressure,1.5281314950000223e+18
3034,smartphone,101.4709,pressure,1.5281314960000223e+18
3035,smartphone,101.4699,pressure,1.5281314960000223e+18
3036,smartphone,101.4698,pressure,1.5281314980000223e+18
3037,smartphone,101.4698,pressure,1.5281314980000223e+18
3038,smartphone,101.4698,pressure,1.528131500000021e+18
3039,smartphone,101.4685,pressure,1.528131500000021e+18
3040,smartphone,101.4685,pressure,1.52813150200002e+18
3041,smartphone,101.4678,pressure,1.52813150300002e+18
3042,smartphone,101.4678,pressure,1.52813150300002e+18
3043,smartphone,101.4671,pressure,1.52813150500002e+18
3044,smartphone,101.4671,pressure,1.52813150500002e+18
3045,smartphone,101.4678,pressure,1.528131507000019e+18
3046,smartphone,101.46799999999999,pressure,1.528131507000019e+18
3047,smartphone,101.46799999999999,pressure,1.528131509000018e+18
3048,smartphone,101.4691,pressure,1.528131509000018e+18
3049,smartphone,101.4676,pressure,1.528131511000017e+18
3050,smartphone,101.46799999999999,pressure,1.528131511000017e+18
3051,smartphone,101.4676,pressure,1.528131513000017e+18
3052,smartphone,101.46799999999999,pressure,1.528131513000017e+18
3053,smartphone,101.4694,pressure,1.528131515000016e+18
3054,smartphone,101.4695,pressure,1.528131515000016e+18
3055,smartphone,101.4694,pressure,1.528131517000015e+18
3056,smartphone,101.4687,pressure,1.528131517000015e+18
3057,smartphone,101.4684,pressure,1.528131519000014e+18
3058,smartphone,101.4687,pressure,1.528131520000014e+18
3059,smartphone,101.4674,pressure,1.528131520000014e+18
3060,smartphone,101.4693,pressure,1.528131522000014e+18
3061,smartphone,101.47,pressure,1.528131522000014e+18
3062,smartphone,101.4702,pressure,1.528131524000012e+18
3063,smartphone,101.47,pressure,1.528131525000012e+18
3064,smartphone,101.4685,pressure,1.528131526000012e+18
3065,smartphone,101.46700000000001,pressure,1.528131526000012e+18
3066,smartphone,101.46700000000001,pressure,1.528131528000011e+18
3067,smartphone,101.46700000000001,pressure,1.528131529000011e+18
3068,smartphone,101.4674,pressure,1.528131529000011e+18
3069,smartphone,101.4685,pressure,1.52813153100001e+18
3070,smartphone,101.4685,pressure,1.52813153100001e+18
3071,smartphone,101.4648,pressure,1.52813153300001e+18
3072,smartphone,101.4645,pressure,1.52813153300001e+18
3073,smartphone,101.4637,pressure,1.528131535000009e+18
3074,smartphone,101.4617,pressure,1.528131536000009e+18
3075,smartphone,101.4617,pressure,1.528131536000009e+18
3076,smartphone,101.4648,pressure,1.5281315380000082e+18
3077,smartphone,101.4655,pressure,1.5281315380000082e+18
3078,smartphone,101.4655,pressure,1.528131540000007e+18
3079,smartphone,101.46600000000001,pressure,1.528131540000007e+18
3080,smartphone,101.46600000000001,pressure,1.528131542000006e+18
3081,smartphone,101.4666,pressure,1.528131542000006e+18
3082,smartphone,101.4666,pressure,1.528131544000006e+18
3083,smartphone,101.4666,pressure,1.528131544000006e+18
3084,smartphone,101.4669,pressure,1.528131546000005e+18
3085,smartphone,101.46700000000001,pressure,1.528131547000005e+18
3086,smartphone,101.46700000000001,pressure,1.528131547000005e+18
3087,smartphone,101.4668,pressure,1.5281315490000038e+18
3088,smartphone,101.4667,pressure,1.5281315490000038e+18
3089,smartphone,101.4668,pressure,1.5281315510000038e+18
3090,smartphone,101.4667,pressure,1.5281315510000038e+18
3091,smartphone,101.4666,pressure,1.5281315530000028e+18
3092,smartphone,101.4666,pressure,1.5281315530000028e+18
3093,smartphone,101.4667,pressure,1.5281315550000018e+18
3094,smartphone,101.4672,pressure,1.5281315550000018e+18
3095,smartphone,101.4674,pressure,1.528131557000001e+18
3096,smartphone,101.4679,pressure,1.528131557000001e+18
3097,smartphone,101.4681,pressure,1.528131559e+18
3098,smartphone,101.4681,pressure,1.528131559e+18
3099,smartphone,101.4677,pressure,1.528131561e+18
3100,smartphone,101.4677,pressure,1.528131562e+18
3101,smartphone,101.46799999999999,pressure,1.528131562e+18
3102,smartphone,101.4696,pressure,1.528131563999999e+18
3103,smartphone,101.4696,pressure,1.528131564999999e+18
3104,smartphone,101.4692,pressure,1.528131564999999e+18
3105,smartphone,101.47,pressure,1.5281315669999982e+18
3106,smartphone,101.4696,pressure,1.5281315679999982e+18
3107,smartphone,101.4696,pressure,1.5281315679999982e+18
3108,smartphone,101.4693,pressure,1.5281315699999972e+18
3109,smartphone,101.4688,pressure,1.5281315699999972e+18
3110,smartphone,101.4681,pressure,1.5281315719999972e+18
3111,smartphone,101.4685,pressure,1.5281315719999972e+18
3112,smartphone,101.4685,pressure,1.5281315739999962e+18
3113,smartphone,101.4694,pressure,1.5281315739999962e+18
3114,smartphone,101.4698,pressure,1.528131575999995e+18
3115,smartphone,101.4698,pressure,1.528131576999995e+18
3116,smartphone,101.4698,pressure,1.528131576999995e+18
3117,smartphone,101.4697,pressure,1.528131578999994e+18
3118,smartphone,101.4702,pressure,1.528131578999994e+18
3119,smartphone,101.4697,pressure,1.528131580999993e+18
3120,smartphone,101.4684,pressure,1.528131581999993e+18
3121,smartphone,101.4684,pressure,1.528131581999993e+18
3122,smartphone,101.4691,pressure,1.5281315839999918e+18
3123,smartphone,101.4691,pressure,1.5281315849999918e+18
3124,smartphone,101.4751,pressure,1.5281315859999918e+18
3125,smartphone,101.4751,pressure,1.5281315859999918e+18
3126,smartphone,101.473,pressure,1.528131587999991e+18
3127,smartphone,101.473,pressure,1.528131588999991e+18
3128,smartphone,101.473,pressure,1.528131588999991e+18
3129,smartphone,101.4681,pressure,1.52813159099999e+18
3130,smartphone,101.4681,pressure,1.52813159099999e+18
3131,smartphone,101.47,pressure,1.52813159299999e+18
3132,smartphone,101.4703,pressure,1.52813159299999e+18
3133,smartphone,101.4703,pressure,1.528131594999988e+18
3134,smartphone,101.4703,pressure,1.528131595999988e+18
3135,smartphone,101.4707,pressure,1.528131595999988e+18
3136,smartphone,101.4707,pressure,1.528131597999988e+18
3137,smartphone,101.469,pressure,1.528131597999988e+18
3138,smartphone,101.469,pressure,1.528131599999986e+18
3139,smartphone,101.469,pressure,1.528131600999987e+18
3140,smartphone,101.469,pressure,1.528131601999987e+18
3141,smartphone,101.469,pressure,1.528131601999987e+18
3142,smartphone,101.4687,pressure,1.528131603999986e+18
3143,smartphone,101.4749,pressure,1.528131603999986e+18
3144,smartphone,101.4749,pressure,1.528131605999985e+18
3145,smartphone,101.4724,pressure,1.528131605999985e+18
3146,smartphone,101.4724,pressure,1.528131607999984e+18
3147,smartphone,101.4724,pressure,1.528131607999984e+18
3148,smartphone,101.4678,pressure,1.528131609999983e+18
3149,smartphone,101.4678,pressure,1.528131609999983e+18
3150,smartphone,101.4681,pressure,1.528131611999984e+18
3151,smartphone,101.4709,pressure,1.528131611999984e+18
3152,smartphone,101.4713,pressure,1.528131613999982e+18
3153,smartphone,101.4713,pressure,1.528131613999982e+18
3154,smartphone,101.4702,pressure,1.528131615999982e+18
3155,smartphone,101.4696,pressure,1.528131615999982e+18
3156,smartphone,101.4696,pressure,1.528131617999981e+18
3157,smartphone,101.4667,pressure,1.528131617999981e+18
3158,smartphone,101.4667,pressure,1.528131619999979e+18
3159,smartphone,101.4688,pressure,1.52813162099998e+18
3160,smartphone,101.4689,pressure,1.52813162099998e+18
3161,smartphone,101.4688,pressure,1.528131622999979e+18
3162,smartphone,101.4689,pressure,1.528131622999979e+18
3163,smartphone,101.4691,pressure,1.528131624999979e+18
3164,smartphone,101.4685,pressure,1.528131624999979e+18
3165,smartphone,101.4685,pressure,1.5281316269999777e+18
3166,smartphone,101.4686,pressure,1.5281316269999777e+18
3167,smartphone,101.4686,pressure,1.528131628999977e+18
3168,smartphone,101.4684,pressure,1.528131628999977e+18
3169,smartphone,101.4684,pressure,1.528131630999976e+18
3170,smartphone,101.4684,pressure,1.528131631999977e+18
3171,smartphone,101.4664,pressure,1.528131631999977e+18
3172,smartphone,101.4664,pressure,1.528131633999976e+18
3173,smartphone,101.4678,pressure,1.528131633999976e+18
3174,smartphone,101.4678,pressure,1.528131635999975e+18
3175,smartphone,101.4678,pressure,1.528131635999975e+18
3176,smartphone,101.4671,pressure,1.528131637999974e+18
3177,smartphone,101.4685,pressure,1.528131637999974e+18
3178,smartphone,101.4681,pressure,1.528131639999974e+18
3179,smartphone,101.4718,pressure,1.528131639999974e+18
3180,smartphone,101.4694,pressure,1.528131641999972e+18
3181,smartphone,101.4717,pressure,1.528131642999973e+18
3182,smartphone,101.4717,pressure,1.528131642999973e+18
3183,smartphone,101.47200000000001,pressure,1.528131644999972e+18
3184,smartphone,101.4726,pressure,1.528131644999972e+18
3185,smartphone,101.4723,pressure,1.528131646999971e+18
3186,smartphone,101.4726,pressure,1.528131646999971e+18
3187,smartphone,101.4723,pressure,1.52813164899997e+18
3188,smartphone,101.4696,pressure,1.528131649999971e+18
3189,smartphone,101.4696,pressure,1.528131649999971e+18
3190,smartphone,101.4687,pressure,1.528131651999969e+18
3191,smartphone,101.4687,pressure,1.528131651999969e+18
3192,smartphone,101.4687,pressure,1.528131653999968e+18
3193,smartphone,101.4689,pressure,1.528131654999969e+18
3194,smartphone,101.4702,pressure,1.528131654999969e+18
3195,smartphone,101.4702,pressure,1.528131656999968e+18
3196,smartphone,101.4701,pressure,1.528131656999968e+18
3197,smartphone,101.4685,pressure,1.528131658999967e+18
3198,smartphone,101.4685,pressure,1.528131658999967e+18
3199,smartphone,101.4678,pressure,1.528131660999967e+18
3200,smartphone,101.4678,pressure,1.528131660999967e+18
3201,smartphone,101.4669,pressure,1.528131662999966e+18
3202,smartphone,101.4674,pressure,1.528131662999966e+18
3203,smartphone,101.4698,pressure,1.528131664999965e+18
3204,smartphone,101.4698,pressure,1.528131664999965e+18
3205,smartphone,101.4694,pressure,1.528131666999964e+18
3206,smartphone,101.4677,pressure,1.528131666999964e+18
3207,smartphone,101.4677,pressure,1.528131668999964e+18
3208,smartphone,101.4633,pressure,1.528131668999964e+18
3209,smartphone,101.4633,pressure,1.5281316709999631e+18
3210,smartphone,101.4692,pressure,1.5281316719999631e+18
3211,smartphone,101.4699,pressure,1.5281316719999631e+18
3212,smartphone,101.4713,pressure,1.5281316739999619e+18
3213,smartphone,101.4734,pressure,1.5281316749999619e+18
3214,smartphone,101.4713,pressure,1.5281316749999619e+18
3215,smartphone,101.4692,pressure,1.5281316769999608e+18
3216,smartphone,101.4689,pressure,1.5281316769999608e+18
3217,smartphone,101.4692,pressure,1.5281316789999608e+18
3218,smartphone,101.4689,pressure,1.5281316789999608e+18
3219,smartphone,101.4686,pressure,1.528131680999959e+18
3220,smartphone,101.4686,pressure,1.528131681999959e+18
3221,smartphone,101.4705,pressure,1.528131682999959e+18
3222,smartphone,101.4705,pressure,1.528131682999959e+18
3223,smartphone,101.4705,pressure,1.528131684999959e+18
3224,smartphone,101.4679,pressure,1.528131684999959e+18
3225,smartphone,101.4659,pressure,1.528131686999958e+18
3226,smartphone,101.4659,pressure,1.528131686999958e+18
3227,smartphone,101.4662,pressure,1.528131688999957e+18
3228,smartphone,101.469,pressure,1.528131689999957e+18
3229,smartphone,101.4693,pressure,1.528131689999957e+18
3230,smartphone,101.4696,pressure,1.5281316919999562e+18
3231,smartphone,101.4696,pressure,1.5281316919999562e+18
3232,smartphone,101.4689,pressure,1.5281316939999552e+18
3233,smartphone,101.4689,pressure,1.5281316939999552e+18
3234,smartphone,101.4694,pressure,1.5281316959999552e+18
3235,smartphone,101.4694,pressure,1.5281316969999552e+18
3236,smartphone,101.4686,pressure,1.5281316969999552e+18
3237,smartphone,101.4662,pressure,1.5281316989999532e+18
3238,smartphone,101.4662,pressure,1.5281316999999532e+18
3239,smartphone,101.4662,pressure,1.5281317009999532e+18
3240,smartphone,101.4674,pressure,1.5281317009999532e+18
3241,smartphone,101.4669,pressure,1.528131702999952e+18
3242,smartphone,101.4662,pressure,1.528131702999952e+18
3243,smartphone,101.4662,pressure,1.528131702999952e+18
3244,smartphone,101.4655,pressure,1.5281317049999508e+18
3245,smartphone,101.4675,pressure,1.5281317049999508e+18
3246,smartphone,101.4675,pressure,1.5281317069999508e+18
3247,smartphone,101.4681,pressure,1.5281317069999508e+18
3248,smartphone,101.4681,pressure,1.5281317089999498e+18
3249,smartphone,101.4676,pressure,1.5281317089999498e+18
3250,smartphone,101.4673,pressure,1.528131710999949e+18
3251,smartphone,101.4676,pressure,1.528131710999949e+18
3252,smartphone,101.4678,pressure,1.528131712999949e+18
